0.9342,0.0145
0.9352,0.014
0.9361,0.0136
0.937,0.0131
0.938,0.0127
0.9389,0.0123
0.9398,0.0118
0.9408,0.0114
0.9418,0.0109
0.9427,0.0105
0.9437,0.01
0.9447,0.0095
0.9457,0.0091
0.9467,0.0086
0.9476,0.0082
0.9485,0.0077
0.9494,0.0073
0.9503,0.0069
0.951,0.0065
0.9518,0.0062
0.9526,0.0058
0.9534,0.0054
0.9542,0.005
0.9551,0.0046
0.9559,0.0042
0.9568,0.0038
0.9576,0.0034
0.9584,0.003
0.9593,0.0026
0.9601,0.0021
0.961,0.0017
0.9618,0.0013
0.9626,0.0009
0.9635,0.0005
0.9643,0.0001
